0.0	0
1.0	0.0576672191098
1.005	0.0595222032422
1.01	0.0613844014801
1.015	0.0630882803133
1.02	0.0643451309496
1.025	0.0650964936102
1.03	0.0655569843138
1.035	0.0658886174258
1.04	0.0659670920558
1.045	0.0655718224379
1.05	0.0647343490112
1.055	0.0637540188139
1.06	0.0628561524813
1.065	0.061971726509
1.07	0.0609469666761
1.075	0.0598833099958
1.08	0.0591209154212
1.085	0.0588805760323
1.09	0.0590629544215
1.095	0.0594837377213
1.1	0.0602067908388
1.105	0.0614977094369
1.11	0.0634585089963
1.115	0.0658591037573
1.12	0.0684055586398
1.125	0.0710674447202
1.13	0.0740038005116
1.135	0.077198471527
1.14	0.0803300569272
1.145	0.0830696711809
1.15	0.0853925355199
1.155	0.0874700453592
1.16	0.0893044886564
1.165	0.0906320682907
1.17	0.0912357706697
1.175	0.0912257220396
1.18	0.0908904481445
1.185	0.0903301096096
1.19	0.0893880126903
1.195	0.0879691885247
1.2	0.0862852049943
1.205	0.084671346972
1.21	0.0832291213154
1.215	0.0817917542034
1.22	0.0802508927762
1.225	0.0787745060251
1.23	0.0776060096569
1.235	0.0767298992424
1.24	0.0758763735708
1.245	0.0748577059171
1.25	0.0737647521848
1.255	0.0727552530717
1.26	0.0717429911769
1.265	0.0704333906676
1.27	0.0686602742646
1.275	0.0665557081957
1.28	0.0643221984111
1.285	0.0619345583802
1.29	0.0591926111193
1.295	0.056048527707
1.3	0.0527459564326
1.305	0.0495730160999
1.31	0.046572148457
1.315	0.0436073236723
1.32	0.0406852594749
1.325	0.038070932526
1.33	0.036028000767
1.335	0.0345428280931
1.34	0.0334148776857
1.345	0.0325826803713
1.35	0.0322248909806
1.355	0.0324939180493
1.36	0.0332589016283
1.365	0.0342244082825
1.37	0.0352637811767
1.375	0.036503430614
1.38	0.0380447697428
1.385	0.0397222620643
1.39	0.0412464602942
1.395	0.0425368869921
1.4	0.0437785126503
1.405	0.0451233233224
1.41	0.0464595636957
1.415	0.0475757026906
1.42	0.0484860745895
1.425	0.0494531368971
1.43	0.0506688477937
1.435	0.0520408305566
1.44	0.0533813787302
1.445	0.0547260650586
1.45	0.0563243201977
1.455	0.0583102257969
1.46	0.0605171658946
1.465	0.0626973693012
1.47	0.0648338942414
1.475	0.0671030529688
1.48	0.0695435067045
1.485	0.0719057671569
1.49	0.0738998033574
1.495	0.0754940044882
1.5	0.0768477746982
1.505	0.0779811251695
1.51	0.0786562563394
1.515	0.0786426704887
1.52	0.0779927649632
1.525	0.0769414391021
1.53	0.0755759974492
1.535	0.0737443192868
1.54	0.0713275662796
1.545	0.0684870445251
1.55	0.0655335861434
1.555	0.0626018429114
1.56	0.0595840598205
1.565	0.0564079957535
1.57	0.0532588484294
1.575	0.0504280053365
1.58	0.0479994892541
1.585	0.0458119050922
1.59	0.0437441384371
1.595	0.0419196660248
1.6	0.0405434198464
1.605	0.0396043013566
1.61	0.0388644340808
1.615	0.0381522903785
1.62	0.0375513686269
1.625	0.0372253721402
1.63	0.0371321305692
1.635	0.03703328972
1.64	0.036789669423
1.645	0.0365301875072
1.65	0.0364593980693
1.655	0.0365754278342
1.66	0.036694566345
1.665	0.0367461421647
1.67	0.036919551548
1.675	0.0374517721696
1.68	0.0383491655881
1.685	0.0394305500121
1.69	0.0406265173764
1.695	0.0421083464988
1.7	0.0440597151681
1.705	0.0464097421009
1.71	0.0489033833875
1.715	0.0514109507452
1.72	0.0540409870666
1.725	0.0568988044342
1.73	0.0598357655302
